index,Year,Region,SUB_REGION,State,County,GDP (Chained $)
459,2001,Great Lakes,East North Central,Indiana,Shelby,1439022000
460,2001,Great Lakes,East North Central,Indiana,Spencer,1074466000
461,2001,Great Lakes,East North Central,Indiana,Starke,362812000
462,2001,Great Lakes,East North Central,Indiana,Steuben,1065159000
463,2001,Great Lakes,East North Central,Indiana,Sullivan,665356000
464,2001,Great Lakes,East North Central,Indiana,Switzerland,236397000
465,2001,Great Lakes,East North Central,Indiana,Tippecanoe,6123791000
466,2001,Great Lakes,East North Central,Indiana,Tipton,396754000
467,2001,Great Lakes,East North Central,Indiana,Union,141280000
468,2001,Great Lakes,East North Central,Indiana,Vanderburgh,9183659000
469,2001,Great Lakes,East North Central,Indiana,Vermillion,713136000
470,2001,Great Lakes,East North Central,Indiana,Vigo,4066368000
471,2001,Great Lakes,East North Central,Indiana,Wabash,952223000
472,2001,Great Lakes,East North Central,Indiana,Warren,177666000
473,2001,Great Lakes,East North Central,Indiana,Warrick,1346235000
474,2001,Great Lakes,East North Central,Indiana,Washington,520013000
475,2001,Great Lakes,East North Central,Indiana,Wayne,2607317000
476,2001,Great Lakes,East North Central,Indiana,Wells,814561000
477,2001,Great Lakes,East North Central,Indiana,White,712394000
478,2001,Great Lakes,East North Central,Indiana,Whitley,776585000
479,2001,Plains,West North Central,Iowa,Adair,253471000
480,2001,Plains,West North Central,Iowa,Adams,143313000
481,2001,Plains,West North Central,Iowa,Allamakee,476497000
482,2001,Plains,West North Central,Iowa,Appanoose,318390000
483,2001,Plains,West North Central,Iowa,Audubon,175721000
484,2001,Plains,West North Central,Iowa,Benton,540586000
485,2001,Plains,West North Central,Iowa,Black Hawk,5300106000
486,2001,Plains,West North Central,Iowa,Boone,758700000
487,2001,Plains,West North Central,Iowa,Bremer,754514000
488,2001,Plains,West North Central,Iowa,Buchanan,526519000
489,2001,Plains,West North Central,Iowa,Buena Vista,834424000
490,2001,Plains,West North Central,Iowa,Butler,328459000
491,2001,Plains,West North Central,Iowa,Calhoun,281222000
492,2001,Plains,West North Central,Iowa,Carroll,852217000
493,2001,Plains,West North Central,Iowa,Cass,417362000
494,2001,Plains,West North Central,Iowa,Cedar,423376000
495,2001,Plains,West North Central,Iowa,Cerro Gordo,1871453000
496,2001,Plains,West North Central,Iowa,Cherokee,470588000
497,2001,Plains,West North Central,Iowa,Chickasaw,365248000
498,2001,Plains,West North Central,Iowa,Clarke,297708000
499,2001,Plains,West North Central,Iowa,Clay,691627000
500,2001,Plains,West North Central,Iowa,Clayton,515043000
501,2001,Plains,West North Central,Iowa,Clinton,2264353000
502,2001,Plains,West North Central,Iowa,Crawford,576686000
503,2001,Plains,West North Central,Iowa,Dallas,1081300000
504,2001,Plains,West North Central,Iowa,Davis,172397000
505,2001,Plains,West North Central,Iowa,Decatur,150636000
506,2001,Plains,West North Central,Iowa,Delaware,492864000
507,2001,Plains,West North Central,Iowa,Des Moines,1785989000
508,2001,Plains,West North Central,Iowa,Dickinson,664170000
509,2001,Plains,West North Central,Iowa,Dubuque,3593402000
510,2001,Plains,West North Central,Iowa,Emmet,339596000
511,2001,Plains,West North Central,Iowa,Fayette,533706000
512,2001,Plains,West North Central,Iowa,Floyd,656001000
513,2001,Plains,West North Central,Iowa,Franklin,345295000
514,2001,Plains,West North Central,Iowa,Fremont,255118000
515,2001,Plains,West North Central,Iowa,Greene,271014000
516,2001,Plains,West North Central,Iowa,Grundy,396058000
517,2001,Plains,West North Central,Iowa,Guthrie,255000000
518,2001,Plains,West North Central,Iowa,Hamilton,650933000
519,2001,Plains,West North Central,Iowa,Hancock,472206000
520,2001,Plains,West North Central,Iowa,Hardin,778715000
521,2001,Plains,West North Central,Iowa,Harrison,327989000
522,2001,Plains,West North Central,Iowa,Henry,746856000
523,2001,Plains,West North Central,Iowa,Howard,280266000
524,2001,Plains,West North Central,Iowa,Humboldt,333173000
525,2001,Plains,West North Central,Iowa,Ida,308983000
526,2001,Plains,West North Central,Iowa,Iowa,736629000
527,2001,Plains,West North Central,Iowa,Jackson,410001000
528,2001,Plains,West North Central,Iowa,Jasper,1339697000
529,2001,Plains,West North Central,Iowa,Jefferson,639678000
530,2001,Plains,West North Central,Iowa,Johnson,5862388000
531,2001,Plains,West North Central,Iowa,Jones,483259000
532,2001,Plains,West North Central,Iowa,Keokuk,243017000
533,2001,Plains,West North Central,Iowa,Kossuth,545333000
534,2001,Plains,West North Central,Iowa,Lee,1610842000
535,2001,Plains,West North Central,Iowa,Linn,9544335000
536,2001,Plains,West North Central,Iowa,Louisa,534626000
537,2001,Plains,West North Central,Iowa,Lucas,218681000
538,2001,Plains,West North Central,Iowa,Lyon,404423000
539,2001,Plains,West North Central,Iowa,Madison,283042000
540,2001,Plains,West North Central,Iowa,Mahaska,585210000
541,2001,Plains,West North Central,Iowa,Marion,1282716000
542,2001,Plains,West North Central,Iowa,Marshall,1635173000
543,2001,Plains,West North Central,Iowa,Mills,331039000
544,2001,Plains,West North Central,Iowa,Mitchell,336445000
545,2001,Plains,West North Central,Iowa,Monona,262784000
546,2001,Plains,West North Central,Iowa,Monroe,287989000
547,2001,Plains,West North Central,Iowa,Montgomery,367293000
548,2001,Plains,West North Central,Iowa,Muscatine,2299062000
549,2001,New England,New England,Maine,Kennebec,4587492000
550,2001,New England,New England,Maine,Knox,1542556000
551,2001,New England,New England,Maine,Lincoln,932330000
552,2001,New England,New England,Maine,Oxford,1525906000
553,2001,New England,New England,Maine,Penobscot,5611648000
554,2001,New England,New England,Maine,Piscataquis,418746000
555,2001,New England,New England,Maine,Sagadahoc,1261107000
556,2001,New England,New England,Maine,Somerset,1478726000
557,2001,New England,New England,Maine,Waldo,863304000
558,2001,New England,New England,Maine,Washington,992998000
559,2001,New England,New England,Maine,York,5779096000
560,2001,Mideast,South Atlantic,Maryland,Allegany,2674896000
561,2001,Mideast,South Atlantic,Maryland,Anne Arundel,25628740000
562,2001,Mideast,South Atlantic,Maryland,Baltimore,38850285000
563,2001,Mideast,South Atlantic,Maryland,Calvert,2386949000
564,2001,Mideast,South Atlantic,Maryland,Caroline,730312000
565,2001,Mideast,South Atlantic,Maryland,Carroll,3970006000
566,2001,Mideast,South Atlantic,Maryland,Cecil,2337140000
567,2001,Mideast,South Atlantic,Maryland,Charles,3762794000
568,2001,Mideast,South Atlantic,Maryland,Dorchester,1133312000
569,2001,Mideast,South Atlantic,Maryland,Frederick,7953444000
570,2001,Mideast,South Atlantic,Maryland,Garrett,924440000
571,2001,Mideast,South Atlantic,Maryland,Harford,7204439000
572,2001,Mideast,South Atlantic,Maryland,Howard,14737700000
573,2001,Mideast,South Atlantic,Maryland,Kent,758700000
574,2001,Mideast,South Atlantic,Maryland,Montgomery,58189523000
575,2001,Mideast,South Atlantic,Maryland,Prince George's,32181541000
576,2001,Mideast,South Atlantic,Maryland,Queen Anne's,1163878000
577,2001,Mideast,South Atlantic,Maryland,St. Mary's,3951040000
578,2001,Mideast,South Atlantic,Maryland,Somerset,648169000
579,2001,Mideast,South Atlantic,Maryland,Talbot,1604910000
580,2001,Mideast,South Atlantic,Maryland,Washington,5101176000
581,2001,Mideast,South Atlantic,Maryland,Wicomico,3233926000
582,2001,Mideast,South Atlantic,Maryland,Worcester,2102171000
583,2001,Mideast,South Atlantic,Maryland,Baltimore,39828082000
584,2001,New England,New England,Massachusetts,Barnstable,10545971000
585,2001,New England,New England,Massachusetts,Berkshire,5600630000
586,2001,New England,New England,Massachusetts,Bristol,19565655000
587,2001,New England,New England,Massachusetts,Dukes,1245692000
588,2001,New England,New England,Massachusetts,Essex,30801725000
589,2001,New England,New England,Massachusetts,Franklin,2505951000
590,2001,New England,New England,Massachusetts,Hampden,18377837000
591,2001,New England,New England,Massachusetts,Hampshire,5241206000
592,2001,New England,New England,Massachusetts,Middlesex,93947759000
593,2001,New England,New England,Massachusetts,Nantucket,1249107000
594,2001,New England,New England,Massachusetts,Norfolk,37658618000
595,2001,New England,New England,Massachusetts,Plymouth,17296587000
596,2001,New England,New England,Massachusetts,Suffolk,89239440000
597,2001,New England,New England,Massachusetts,Worcester,30306948000
598,2001,Great Lakes,East North Central,Michigan,Alcona,202603000
599,2001,Great Lakes,East North Central,Michigan,Alger,290497000
600,2001,Great Lakes,East North Central,Michigan,Allegan,3481975000
601,2001,Great Lakes,East North Central,Michigan,Alpena,991931000
602,2001,Great Lakes,East North Central,Michigan,Antrim,534068000
603,2001,Great Lakes,East North Central,Michigan,Arenac,368815000
604,2001,Great Lakes,East North Central,Michigan,Baraga,254845000
605,2001,Great Lakes,East North Central,Michigan,Barry,1120425000
606,2001,Great Lakes,East North Central,Michigan,Bay,3505165000
607,2001,Great Lakes,East North Central,Michigan,Benzie,450657000
608,2001,Great Lakes,East North Central,Michigan,Berrien,6197441000
609,2001,Great Lakes,East North Central,Michigan,Branch,1221768000
610,2001,Great Lakes,East North Central,Michigan,Calhoun,5655488000
611,2001,Great Lakes,East North Central,Michigan,Cass,971351000
612,2001,Great Lakes,East North Central,Michigan,Charlevoix,918151000
613,2001,Great Lakes,East North Central,Michigan,Cheboygan,615161000
614,2001,Great Lakes,East North Central,Michigan,Chippewa,1098351000
615,2001,Great Lakes,East North Central,Michigan,Clare,611781000
616,2001,Great Lakes,East North Central,Michigan,Clinton,1334641000
617,2001,Great Lakes,East North Central,Michigan,Crawford,367069000
618,2001,Great Lakes,East North Central,Michigan,Delta,1186218000
619,2001,Great Lakes,East North Central,Michigan,Dickinson,1076637000
620,2001,Great Lakes,East North Central,Michigan,Eaton,3028878000
621,2001,Great Lakes,East North Central,Michigan,Emmet,1328135000
622,2001,Great Lakes,East North Central,Michigan,Genesee,13927608000
623,2001,Great Lakes,East North Central,Michigan,Gladwin,439944000
624,2001,Great Lakes,East North Central,Michigan,Gogebic,438462000
625,2001,Great Lakes,East North Central,Michigan,Grand Traverse,3597121000
626,2001,Great Lakes,East North Central,Michigan,Gratiot,1045103000
627,2001,Great Lakes,East North Central,Michigan,Hillsdale,1229059000
628,2001,Great Lakes,East North Central,Michigan,Houghton,970834000
629,2001,Great Lakes,East North Central,Michigan,Huron,999342000
630,2001,Great Lakes,East North Central,Michigan,Ingham,15408118000
631,2001,Great Lakes,East North Central,Michigan,Ionia,1324186000
632,2001,Great Lakes,East North Central,Michigan,Iosco,634906000
633,2001,Great Lakes,East North Central,Michigan,Iron,313739000
634,2001,Great Lakes,East North Central,Michigan,Isabella,1899999000
635,2001,Great Lakes,East North Central,Michigan,Jackson,4896341000
636,2001,Great Lakes,East North Central,Michigan,Kalamazoo,10778300000
637,2001,Great Lakes,East North Central,Michigan,Kalkaska,399451000
638,2001,Great Lakes,East North Central,Michigan,Kent,29418901000
639,2001,Great Lakes,East North Central,Michigan,Keweenaw,67844000
640,2001,Great Lakes,East North Central,Michigan,Lake,204115000
641,2001,Great Lakes,East North Central,Michigan,Lapeer,1872102000
642,2001,Great Lakes,East North Central,Michigan,Leelanau,603766000
643,2001,Great Lakes,East North Central,Michigan,Lenawee,2702667000
644,2001,Great Lakes,East North Central,Michigan,Livingston,5205967000
645,2001,Great Lakes,East North Central,Michigan,Luce,199745000
646,2001,Great Lakes,East North Central,Michigan,Mackinac,417770000
647,2001,Great Lakes,East North Central,Michigan,Macomb,30465571000
648,2001,Great Lakes,East North Central,Michigan,Manistee,731255000
649,2001,Great Lakes,East North Central,Michigan,Marquette,2548248000
650,2001,Great Lakes,East North Central,Michigan,Mason,838874000
651,2001,Great Lakes,East North Central,Michigan,Mecosta,912995000
652,2001,Great Lakes,East North Central,Michigan,Menominee,663901000
653,2001,Great Lakes,East North Central,Michigan,Midland,4562282000
654,2001,Great Lakes,East North Central,Michigan,Missaukee,251801000
655,2001,Great Lakes,East North Central,Michigan,Monroe,5286383000
656,2001,Great Lakes,East North Central,Michigan,Montcalm,1589836000
657,2001,Great Lakes,East North Central,Michigan,Montmorency,238817000
658,2001,Great Lakes,East North Central,Michigan,Muskegon,5299896000
659,2001,Great Lakes,East North Central,Michigan,Newaygo,1002213000
660,2001,Great Lakes,East North Central,Michigan,Oakland,89591329000
661,2001,Great Lakes,East North Central,Michigan,Oceana,603956000
662,2001,Great Lakes,East North Central,Michigan,Ogemaw,495522000
663,2001,Great Lakes,East North Central,Michigan,Ontonagon,202585000
664,2001,Great Lakes,East North Central,Michigan,Osceola,675166000
665,2001,Great Lakes,East North Central,Michigan,Oscoda,203419000
666,2001,Great Lakes,East North Central,Michigan,Otsego,1248681000
667,2001,Great Lakes,East North Central,Michigan,Ottawa,10532873000
668,2001,Great Lakes,East North Central,Michigan,Presque Isle,353650000
669,2001,Great Lakes,East North Central,Michigan,Roscommon,547386000
670,2001,Great Lakes,East North Central,Michigan,Saginaw,7702318000
671,2001,Great Lakes,East North Central,Michigan,St. Clair,4748746000
672,2001,Great Lakes,East North Central,Michigan,St. Joseph,1807214000
673,2001,Great Lakes,East North Central,Michigan,Sanilac,981134000
674,2001,Great Lakes,East North Central,Michigan,Schoolcraft,271747000
675,2001,Great Lakes,East North Central,Michigan,Shiawassee,1457035000
676,2001,Great Lakes,East North Central,Michigan,Tuscola,1232489000
677,2001,Great Lakes,East North Central,Michigan,Van Buren,1903780000
678,2001,Great Lakes,East North Central,Michigan,Washtenaw,19122553000
679,2001,Great Lakes,East North Central,Michigan,Wayne,88670599000
680,2001,Great Lakes,East North Central,Michigan,Wexford,1100939000
681,2001,Plains,West North Central,Minnesota,Aitkin,356117000
682,2001,Plains,West North Central,Minnesota,Anoka,8939286000
683,2001,Plains,West North Central,Minnesota,Becker,919689000
684,2001,Plains,West North Central,Minnesota,Beltrami,1193047000
685,2001,Plains,West North Central,Minnesota,Benton,1238471000
686,2001,Plains,West North Central,Minnesota,Big Stone,154525000
687,2001,Plains,West North Central,Minnesota,Blue Earth,2620723000
688,2001,Plains,West North Central,Minnesota,Brown,1145630000
689,2001,Plains,West North Central,Minnesota,Carlton,1046282000
690,2001,Plains,West North Central,Minnesota,Carver,2657627000
691,2001,Plains,West North Central,Minnesota,Cass,728340000
692,2001,Plains,West North Central,Minnesota,Chippewa,477881000
693,2001,Plains,West North Central,Minnesota,Chisago,1114316000
694,2001,Plains,West North Central,Minnesota,Clay,1386836000
695,2001,Plains,West North Central,Minnesota,Clearwater,204478000
696,2001,Plains,West North Central,Minnesota,Cook,220496000
697,2001,Plains,West North Central,Minnesota,Cottonwood,440513000
698,2001,Plains,West North Central,Minnesota,Crow Wing,2145227000
699,2001,Plains,West North Central,Minnesota,Dakota,16018145000
700,2001,Plains,West North Central,Minnesota,Dodge,458342000
701,2001,Plains,West North Central,Minnesota,Douglas,1230100000
